rank,score,tier,id,uuid,title,product_use,categories,spatial_type,resolution,temporal_start,temporal_end,update_frequency,license,publisher,publication_date,popularity,keywords,bbox_west,bbox_south,bbox_east,bbox_north,overlaps_nepal,landing_page,reasons
903,53,medium,23221,21abc7ae-bfcd-4822-a301-6f500cf64c7d,Bioclimate data of the upper Indus basin,real-time weather / forecast,weather_climate; hydrology; route_context,Grid,30 m,2012-10-13t18:15:00.000z,2013-12-30t18:15:00.000z,As needed,"Creative Commons Attribution 4.0 International (CC BY 4.0) | Users are permitted to copy, use, adapt, and redistribute S","ICIMOD, SERVIR Himalaya",2013-11-16,43079,Rangeland; Phenology; Bioclimate; servircat; icimod-servir; geo-biodiversity; Pakistan; Upper Indus Basin; Geoscientific information,69.2371,31.0536,77.8319,37.095,false,https://rds.icimod.org/Home/DataDetail?metadataId=23221,Spatial extent overlaps HKH region; Open license (CC BY); High portal popularity
904,52,medium,17416,7db03604-a3b7-4014-be51-f23b27adec00,Whole Indus average data for year 1951 to 1960 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T09:36:00,1339,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17416,Spatial extent overlaps Nepal
905,52,medium,17261,9e3ede6b-22d0-4b91-8b8f-efd2f21e5a83,Whole Indus average data for year 1991 to 2000 for the month of November(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T11:34:00,1264,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17261,Spatial extent overlaps Nepal
906,52,medium,17394,a2abf9cf-acf1-4e42-9091-7866e23b66cb,Whole Indus average data for year 1991 to 2000 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T11:33:00,1154,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17394,Spatial extent overlaps Nepal
907,52,medium,17283,75312526-cafa-4878-b7a4-11613cf65247,Whole Indus average data for year 1951 to 1960 for the month of September(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T09:34:00,1189,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17283,Spatial extent overlaps Nepal
908,52,medium,17210,85a65237-e1f7-4dd3-96c8-5ee7d82e7eaf,Whole Indus average data for year 1961 to 1970 for the month of February(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T09:52:00,992,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17210,Spatial extent overlaps Nepal
909,52,medium,17363,c61bd4c1-c94f-401b-94fc-b9cc58117c1b,Whole Indus average data for year 1981 to 1990 for the month of December(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T11:19:00,1032,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17363,Spatial extent overlaps Nepal
910,52,medium,17342,63d1a337-91dd-4d39-964b-9e1a74eaf5c5,Whole Indus average data for year 1971 to 1980 for the month of April(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:30:00,1488,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17342,Spatial extent overlaps Nepal
911,52,medium,17222,b45fd27d-9268-48dc-9b25-cfcc2a02085d,Whole Indus average data for year 1981 to 1990 for the month of June(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:56:00,992,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17222,Spatial extent overlaps Nepal
912,52,medium,17277,242c391e-7b9d-4b78-bb33-473f4d999b82,Whole Indus average data for year 1971 to 1980 for the month of November(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:43:00,1196,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17277,Spatial extent overlaps Nepal
913,52,medium,17380,7112a79d-4bf2-4714-a721-642bb5aee30a,Whole Indus average data for year 1971 to 1980 for the month of March(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,1466,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17380,Spatial extent overlaps Nepal
914,52,medium,17305,e968ef7a-311b-4092-bc77-1560735fb6aa,Whole Indus average data for year 1951 to 1960 for the month of December(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T09:48:00,1419,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17305,Spatial extent overlaps Nepal
915,52,medium,17289,2dc98860-3abb-4b20-9e55-807426a86659,Whole Indus average data for year 1961 to 1970 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:17:00,1429,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17289,Spatial extent overlaps Nepal
916,52,medium,17375,b672200a-8fcb-469a-bdbd-7c36a87851ff,Whole Indus average data for year 1961 to 1970 for the month of June(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:04:00,1062,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17375,Spatial extent overlaps Nepal
917,52,medium,17278,0062bd50-8626-4d70-a2e7-4ad21678e911,Whole Indus average data for year 1961 to 1970 for the month of August(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:07:00,1181,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17278,Spatial extent overlaps Nepal
918,52,medium,17303,1e62ee6e-d634-4357-9147-c096242af98c,Whole Indus average data for year 1951 to 1960 for the month of July(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T09:24:00,1196,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17303,Spatial extent overlaps Nepal
919,52,medium,17244,b80739da-942c-46a3-a5b4-3ef01f80bb7f,Whole Indus average data for year 2001 to 2007 for the month of April (Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T12:12:00,1041,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17244,Spatial extent overlaps Nepal
920,52,medium,17409,7d18ffb2-43f2-43a5-a78e-a2fc25455926,Whole Indus average data for year 1981 to 1990 for the month of May(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:55:00,1046,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17409,Spatial extent overlaps Nepal
921,52,medium,18399,7ad21566-40dc-4b03-b797-de039c3d299d,"Hydrological Data of HYCOS Water Level and Rainfall Station at Gunitsawa, Bhutan",real-time weather / forecast,weather_climate; hazard,,,2011-01-22t07:00:00.000z,2013-12-31t06:00:00.000z,As needed,,ICIMOD,2014-11-11,4233,HYCOS; Flood; Rainfall; Hydrological Station; Water Level; Bhutan; Thimpu; Gunitsawa; Climatology; meteorology; atmosphere,89.286,27.601,89.286,27.601,false,https://rds.icimod.org/Home/DataDetail?metadataId=18399,Spatial extent overlaps HKH region
922,52,medium,17974,66677837-1844-49da-a011-cfd6c1670128,"Hydrological Data of HYCOS Water Level and Rainfall Station at Uzorong, Bhutan",real-time weather / forecast,weather_climate; hazard,,,2011-01-18t21:30:00.000z,2013-12-31t06:00:00.000z,As needed,,ICIMOD,2014-11-11,4398,HYCOS; Flood; Rainfall; Hydrological Station; Bhutan; Uzorong; Climatology; meteorology; atmosphere,91.41231,27.25622,91.412305555556,27.25622,false,https://rds.icimod.org/Home/DataDetail?metadataId=17974,Spatial extent overlaps HKH region
923,52,medium,17235,70a290d0-8878-4026-808c-6ccfe9c6298a,Whole Indus average data for year 1991 to 2000 for the month of August(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,1101,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17235,Spatial extent overlaps Nepal
924,52,medium,17302,8b27ac2a-8634-4b22-b974-0a0b496f1f20,Whole Indus average data for year 1971 to 1980 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:41:00,1029,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17302,Spatial extent overlaps Nepal
925,52,medium,17241,6c459d8d-dd76-4178-8733-a4d7f73604cc,Whole Indus average data for year 1991 to 2000 for the month of April(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T11:25:00,973,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17241,Spatial extent overlaps Nepal
926,52,medium,17310,861eb1fd-31e8-4f5e-9b9b-d510ce4cc6e3,Whole Indus average data for year 1961 to 1970 for the month of December(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:22:00,1395,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17310,Spatial extent overlaps Nepal
927,52,medium,17378,df72674e-1ec0-40d4-b511-2823c562508f,Whole Indus average data for year 1991 to 2000 for the month of July(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,1015,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17378,Spatial extent overlaps Nepal
928,52,medium,9158,307671e2-0302-45b8-b295-da9f0031c305,"Ladakh Urial Habitat area of Central Karakoram National Park (CKNP), Pakistan.",terrain / base map,terrain_landcover; route_context,Vector,30 m,2026-05-08t18:14:59.000z,2026-05-08t18:14:59.000z,Not planned,"The content of this website can be accessed, printed and downloaded in an unaltered form (altered including being stretc",ICIMOD,2012-11-12,1692,Biodiversity; Animal Habitat; Ladakh Urial; Sighting point; Species; Central Karakoram National Park; Pakistan; CKNP; Biota,74.250933,35.035133,76.778271,36.641895,false,https://rds.icimod.org/Home/DataDetail?metadataId=9158,Spatial extent overlaps HKH region; Recent temporal coverage (≥2020)
929,52,medium,9161,d3c3c007-d951-41e5-814f-116b2d465db2,"Astore Markhore Habitat area of Central Karakoram National Park (CKNP), Pakistan.",terrain / base map,terrain_landcover; route_context,,30 m,2026-05-08t18:14:59.000z,2026-05-08t18:14:59.000z,Not planned,"The content of this website can be accessed, printed and downloaded in an unaltered form (altered including being stretc",ICIMOD,2012-11-12,2002,Biodiversity; Animal Habitat; Astore Markhore; Sighting point; Species; Central Karakoram National Park (CKNP); Pakistan; Biota,74.250933,35.035133,76.778271,36.641895,false,https://rds.icimod.org/Home/DataDetail?metadataId=9161,Spatial extent overlaps HKH region; Recent temporal coverage (≥2020)
930,52,medium,17995,a0f4908c-2bae-430f-8ae1-146addfbec95,"Hydrological Data of HYCOS Water Level and Rainfall Station at Trashi Yantshe, Bhutan",real-time weather / forecast,weather_climate; hazard,,,2011-01-20t07:00:00.000z,2013-12-31t06:00:00.000z,As needed,,ICIMOD,2014-11-11,1699,HYCOS; Flood; Rainfall; Hydrological Station; Water Level; Bhutan; Trashi Yantshe; Thimpu; Climatology; meteorology; atmosphere,91.49203,27.58892,91.492027777778,27.58892,false,https://rds.icimod.org/Home/DataDetail?metadataId=17995,Spatial extent overlaps HKH region
931,52,medium,17293,47f203f1-888f-4c51-8468-190f12c6baae,Whole Indus average data for year 2001 to 2007 for the month of August(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T13:27:00,1068,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17293,Spatial extent overlaps Nepal
932,52,medium,17693,ab70f180-f2f8-4c4c-bea0-1e472250defb,"Hydrological Data of HYCOS Water Level and Rainfall Station at Sumpa, Bhutan",real-time weather / forecast,weather_climate; hazard,,,2011-01-20t07:00:00.000z,2013-12-31t06:00:00.000z,As needed,,ICIMOD,2014-10-29,1669,HYCOS; Flood; Rainfall; Hydrological Station; AWS; Bhutan; Sumpa; Climatology; meteorology; atmosphere,91.20575,27.66619,91.20575,27.66619,false,https://rds.icimod.org/Home/DataDetail?metadataId=17693,Spatial extent overlaps HKH region
933,52,medium,17290,9f026506-efcf-42fd-b1f5-b19eb9e03baa,Whole Indus average data for year 1991 to 2000 for the month of September(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,1030,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17290,Spatial extent overlaps Nepal
934,52,medium,17444,e367912b-04da-4187-a9b2-dd9a94b46b4b,Whole Indus average data for year 1961 to 1970 for the month of September(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:13:00,984,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17444,Spatial extent overlaps Nepal
935,52,medium,17269,630eb242-b64c-43d8-aa74-1d6457ffc6c2,Whole Indus average data for year 1971 to 1980 for the month of January(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,926,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17269,Spatial extent overlaps Nepal
936,52,medium,17403,ed725c6c-672e-47cd-bdc8-2e39027e36c1,Whole Indus average data for year 2001 to 2007 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,,1329,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17403,Spatial extent overlaps Nepal
937,52,medium,1973069,e960b246-7863-44e2-b656-229a63e77d29,Bimonthly rainfall and spring discharge data of Godavari Landscape,real-time weather / forecast,weather_climate; hydrology,,,2017-06-30t18:15:00.000z,2019-12-30t18:15:00.000z,Not planned,Creative Commons Attribution 4.0 International (CC BY 4.0),ICIMOD,2022-03-24,1520,spring discharge; rainfall; bimonthly; Godavari; Godavari Landscape; Environment,85.3833,27.5667,85.4333,27.6167,true,https://rds.icimod.org/Home/DataDetail?metadataId=1973069,Spatial extent overlaps Nepal; Open license (CC BY)
938,52,medium,17253,cc96ac22-c3b6-4144-8a50-ee1ae80f46e3,Whole Indus average data for year 2001 to 2007 for the month of July(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T13:25:00,1433,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17253,Spatial extent overlaps Nepal
939,52,medium,17411,504b3d81-a7bc-42d2-9c3b-68e970378acd,Whole Indus average data for year 1981 to 1990 for the month of March(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:50:00,1075,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17411,Spatial extent overlaps Nepal
940,52,medium,17291,51faade3-07b8-4ec5-bc6d-c3817bd913ef,Whole Indus average data for year 1981 to 1990 for the month of February(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:48:00,1109,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17291,Spatial extent overlaps Nepal
941,52,medium,17422,fde4f2e4-c3de-40ef-b564-b16d364f850a,Whole Indus average data for year 2001 to 2007 for the month of June(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T13:22:00,1190,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17422,Spatial extent overlaps Nepal
942,52,medium,17243,7b140b76-40f7-4838-a82d-b0ce67516262,Whole Indus average data for year 1961 to 1970 for the month of May(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T10:01:00,991,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17243,Spatial extent overlaps Nepal
943,52,medium,17441,92b3508e-af6a-4620-a452-00a4ee661d6a,Whole Indus average data for year 1981 to 1990 for the month of October(Aphrodite),real-time weather / forecast,weather_climate,,,,,As needed,,ICIMOD,2011-12-09T11:14:00,1036,Aphrodite; Precipitation; Climatology; meteorology; atmosphere,66.1602,23.7048,81.8552,37.0638,true,https://rds.icimod.org/Home/DataDetail?metadataId=17441,Spatial extent overlaps Nepal
